District,Area,Street,Postal Code,Address,Latitude,Longitude,Other
Kwali,Kwali,Rugan Mal. Idris,904105.0,"Federal Capital Territory, Kwali, Kwali, Rugan Mal. Idris",,,
Kwali,Kwali,Rugan Rabo,904105.0,"Federal Capital Territory, Kwali, Kwali, Rugan Rabo",,,
Kwali,Kwali,Sarki,904105.0,"Federal Capital Territory, Kwali, Kwali, Sarki",,,
Kwali,Kwali,Yambabu,904105.0,"Federal Capital Territory, Kwali, Kwali, Yambabu",,,
Kwali,Kwali,Bako,904101.0,"Federal Capital Territory, Kwali, Kwali, Bako",,,
Kwali,Pai,Bako,904101.0,"Federal Capital Territory, Kwali, Pai, Bako",,,
Kwali,Pai,Bobota,904101.0,"Federal Capital Territory, Kwali, Pai, Bobota",,,
Kwali,Pai,Ceceyi,904101.0,"Federal Capital Territory, Kwali, Pai, Ceceyi",,,
Kwali,Pai,Dabi,904101.0,"Federal Capital Territory, Kwali, Pai, Dabi",,,
Kwali,Pai,Kuti Chichi,904101.0,"Federal Capital Territory, Kwali, Pai, Kuti Chichi",,,
Kwali,Pai,Leleyi,904101.0,"Federal Capital Territory, Kwali, Pai, Leleyi",,,
Kwali,Pai,Leleyi Bassa,904101.0,"Federal Capital Territory, Kwali, Pai, Leleyi Bassa",,,
Kwali,Pai,Pai Fulani,904101.0,"Federal Capital Territory, Kwali, Pai, Pai Fulani",,,
Kwali,Pai,Pai Gwari,904101.0,"Federal Capital Territory, Kwali, Pai, Pai Gwari",,,
Kwali,Pai,Tatu,904101.0,"Federal Capital Territory, Kwali, Pai, Tatu",,,
Kwali,Pai,Tukurwa,904101.0,"Federal Capital Territory, Kwali, Pai, Tukurwa",,,
Kwali,Pai,Adadu 1,904103.0,"Federal Capital Territory, Kwali, Pai, Adadu 1",,,
Kwali,Yangoji,Adadu 1,904103.0,"Federal Capital Territory, Kwali, Yangoji, Adadu 1",,,
Kwali,Yangoji,Adadu 11,904103.0,"Federal Capital Territory, Kwali, Yangoji, Adadu 11",,,
Kwali,Yangoji,Bwoto,904103.0,"Federal Capital Territory, Kwali, Yangoji, Bwoto",,,
Kwali,Yangoji,Daka,904103.0,"Federal Capital Territory, Kwali, Yangoji, Daka",,,
Kwali,Yangoji,Ijah Dabuta,904103.0,"Federal Capital Territory, Kwali, Yangoji, Ijah Dabuta",,,
Kwali,Yangoji,Ijah Sarki,904103.0,"Federal Capital Territory, Kwali, Yangoji, Ijah Sarki",,,
Kwali,Yangoji,Koroki,904103.0,"Federal Capital Territory, Kwali, Yangoji, Koroki",,,
Kwali,Yangoji,Kuyi,904103.0,"Federal Capital Territory, Kwali, Yangoji, Kuyi",,,
Kwali,Yangoji,Nitse,904103.0,"Federal Capital Territory, Kwali, Yangoji, Nitse",,,
Kwali,Yangoji,Sukuku,904103.0,"Federal Capital Territory, Kwali, Yangoji, Sukuku",,,
Kwali,Yangoji,Tampe,904103.0,"Federal Capital Territory, Kwali, Yangoji, Tampe",,,
Kwali,Yangoji,Yangoji,904103.0,"Federal Capital Territory, Kwali, Yangoji, Yangoji",,,
Kwali,Yangoji,Ebo,904106.0,"Federal Capital Territory, Kwali, Yangoji, Ebo",,,
Kwali,Yebu,Ebo,904106.0,"Federal Capital Territory, Kwali, Yebu, Ebo",,,
Kwali,Yebu,Kigbe,904106.0,"Federal Capital Territory, Kwali, Yebu, Kigbe",,,
Kwali,Yebu,Yebu,904106.0,"Federal Capital Territory, Kwali, Yebu, Yebu",,,
Kwali,Yebu,(Ubosharu),904109.0,"Federal Capital Territory, Kwali, Yebu, (Ubosharu)",,,
Kwali,Wako,(Ubosharu),904109.0,"Federal Capital Territory, Kwali, Wako, (Ubosharu)",,,
Kwali,Wako,Anguwar Baushe,904109.0,"Federal Capital Territory, Kwali, Wako, Anguwar Baushe",,,
Kwali,Wako,Awawa,904109.0,"Federal Capital Territory, Kwali, Wako, Awawa",,,
Kwali,Wako,Azarachi,904109.0,"Federal Capital Territory, Kwali, Wako, Azarachi",,,
Kwali,Wako,Bukpe,904109.0,"Federal Capital Territory, Kwali, Wako, Bukpe",,,
Kwali,Wako,Chida,904109.0,"Federal Capital Territory, Kwali, Wako, Chida",,,
Kwali,Wako,Dangara,904109.0,"Federal Capital Territory, Kwali, Wako, Dangara",,,
Kwali,Wako,Dapa,904109.0,"Federal Capital Territory, Kwali, Wako, Dapa",,,
Kwali,Wako,Gadabiyu,904109.0,"Federal Capital Territory, Kwali, Wako, Gadabiyu",,,
Kwali,Wako,Kibuyi,904109.0,"Federal Capital Territory, Kwali, Wako, Kibuyi",,,
Kwali,Wako,Sa'adu,904109.0,"Federal Capital Territory, Kwali, Wako, Sa'adu",,,
Kwali,Wako,Sabon Gari,904109.0,"Federal Capital Territory, Kwali, Wako, Sabon Gari",,,
Kwali,Wako,Ubo Saidu,904109.0,"Federal Capital Territory, Kwali, Wako, Ubo Saidu",,,
Kwali,Wako,Wako,904109.0,"Federal Capital Territory, Kwali, Wako, Wako",,,
Kwali,Wako,Yewuti,904109.0,"Federal Capital Territory, Kwali, Wako, Yewuti",,,
Abaji,Abaji,Agyana,905101.0,"Federal Capital Territory, Abaji, Abaji, Agyana",,,
Abaji,Abaji,Bago,905101.0,"Federal Capital Territory, Abaji, Abaji, Bago",,,
Abaji,Abaji,Bandagi,905101.0,"Federal Capital Territory, Abaji, Abaji, Bandagi",,,
Abaji,Abaji,Dapala,905101.0,"Federal Capital Territory, Abaji, Abaji, Dapala",,,
Abaji,Abaji,Ebagi,905101.0,"Federal Capital Territory, Abaji, Abaji, Ebagi",,,
Abaji,Abaji,Gbogbogo,905101.0,"Federal Capital Territory, Abaji, Abaji, Gbogbogo",,,
Abaji,Abaji,Kebba,905101.0,"Federal Capital Territory, Abaji, Abaji, Kebba",,,
Abaji,Abaji,Manderegi,905101.0,"Federal Capital Territory, Abaji, Abaji, Manderegi",,,
Abaji,Abaji,Nah. Tosho,905101.0,"Federal Capital Territory, Abaji, Abaji, Nah. Tosho",,,
Abaji,Abaji,Nahalati Sabo,905101.0,"Federal Capital Territory, Abaji, Abaji, Nahalati Sabo",,,
Abaji,Abaji,Nuku,905101.0,"Federal Capital Territory, Abaji, Abaji, Nuku",,,
Abaji,Abaji,Panagana,905101.0,"Federal Capital Territory, Abaji, Abaji, Panagana",,,
Abaji,Abaji,Rimba,905101.0,"Federal Capital Territory, Abaji, Abaji, Rimba",,,
Abaji,Abaji,Uboshenu,905101.0,"Federal Capital Territory, Abaji, Abaji, Uboshenu",,,
Abaji,Abaji,Yawule,905101.0,"Federal Capital Territory, Abaji, Abaji, Yawule",,,
Abaji,Abaji,Abuja,905102.0,"Federal Capital Territory, Abaji, Abaji, Abuja",9.25,6.933333,"Abuja, Abaji, Federal Capital Territory, Nigeria"
Abaji,Yaba,Abuja,905102.0,"Federal Capital Territory, Abaji, Yaba, Abuja",,,
Abaji,Yaba,Adagba,905102.0,"Federal Capital Territory, Abaji, Yaba, Adagba",,,
Abaji,Yaba,Afo,905102.0,"Federal Capital Territory, Abaji, Yaba, Afo",,,
Abaji,Yaba,Akori,905102.0,"Federal Capital Territory, Abaji, Yaba, Akori",,,
Abaji,Yaba,Alampa,905102.0,"Federal Capital Territory, Abaji, Yaba, Alampa",,,
Abaji,Yaba,Allu,905102.0,"Federal Capital Territory, Abaji, Yaba, Allu",,,
Abaji,Yaba,Ayaba,905102.0,"Federal Capital Territory, Abaji, Yaba, Ayaba",,,
Abaji,Yaba,Bari-Bezi,905102.0,"Federal Capital Territory, Abaji, Yaba, Bari-Bezi",,,
Abaji,Yaba,Bazi-Bezi,905102.0,"Federal Capital Territory, Abaji, Yaba, Bazi-Bezi",,,
Abaji,Yaba,Busga,905102.0,"Federal Capital Territory, Abaji, Yaba, Busga",,,
Abaji,Yaba,Chakun,905102.0,"Federal Capital Territory, Abaji, Yaba, Chakun",,,
Abaji,Yaba,Chundugo,905102.0,"Federal Capital Territory, Abaji, Yaba, Chundugo",,,
Abaji,Yaba,Dabbare,905102.0,"Federal Capital Territory, Abaji, Yaba, Dabbare",,,
Abaji,Yaba,Dara,905102.0,"Federal Capital Territory, Abaji, Yaba, Dara",,,
Abaji,Yaba,Dewu,905102.0,"Federal Capital Territory, Abaji, Yaba, Dewu",,,
Abaji,Yaba,Domi,905102.0,"Federal Capital Territory, Abaji, Yaba, Domi",,,
Abaji,Yaba,Dumb,905102.0,"Federal Capital Territory, Abaji, Yaba, Dumb",,,
Abaji,Yaba,Ekki,905102.0,"Federal Capital Territory, Abaji, Yaba, Ekki",,,
Abaji,Yaba,Fakon Tando,905102.0,"Federal Capital Territory, Abaji, Yaba, Fakon Tando",,,
Abaji,Yaba,Gadabiri,905102.0,"Federal Capital Territory, Abaji, Yaba, Gadabiri",,,
Abaji,Yaba,Gari,905102.0,"Federal Capital Territory, Abaji, Yaba, Gari",,,
Abaji,Yaba,Gasakba,905102.0,"Federal Capital Territory, Abaji, Yaba, Gasakba",,,
Abaji,Yaba,Gasukpa,905102.0,"Federal Capital Territory, Abaji, Yaba, Gasukpa",,,
Abaji,Yaba,Gawu,905102.0,"Federal Capital Territory, Abaji, Yaba, Gawu",,,
Abaji,Yaba,Gawun,905102.0,"Federal Capital Territory, Abaji, Yaba, Gawun",,,
Abaji,Yaba,Gidan Maisaye,905102.0,"Federal Capital Territory, Abaji, Yaba, Gidan Maisaye",,,
Abaji,Yaba,Gurdi,905102.0,"Federal Capital Territory, Abaji, Yaba, Gurdi",,,
Abaji,Yaba,Guruza,905102.0,"Federal Capital Territory, Abaji, Yaba, Guruza",,,
Abaji,Yaba,Gwanda,905102.0,"Federal Capital Territory, Abaji, Yaba, Gwanda",,,
Abaji,Yaba,Gwona,905102.0,"Federal Capital Territory, Abaji, Yaba, Gwona",,,
Abaji,Yaba,Jamigbe,905102.0,"Federal Capital Territory, Abaji, Yaba, Jamigbe",,,
Abaji,Yaba,Kafako,905102.0,"Federal Capital Territory, Abaji, Yaba, Kafako",,,
Abaji,Yaba,Kpace,905102.0,"Federal Capital Territory, Abaji, Yaba, Kpace",,,
Abaji,Yaba,Kularida,905102.0,"Federal Capital Territory, Abaji, Yaba, Kularida",,,
Abaji,Yaba,Kutara,905102.0,"Federal Capital Territory, Abaji, Yaba, Kutara",,,
Abaji,Yaba,Kwago,905102.0,"Federal Capital Territory, Abaji, Yaba, Kwago",,,
Abaji,Yaba,Kwakwa,905102.0,"Federal Capital Territory, Abaji, Yaba, Kwakwa",,,
Abaji,Yaba,Kyawu,905102.0,"Federal Capital Territory, Abaji, Yaba, Kyawu",,,
Abaji,Yaba,Lafia Yaba,905102.0,"Federal Capital Territory, Abaji, Yaba, Lafia Yaba",,,
Abaji,Yaba,Managi,905102.0,"Federal Capital Territory, Abaji, Yaba, Managi",,,
Abaji,Yaba,Nadichi,905102.0,"Federal Capital Territory, Abaji, Yaba, Nadichi",,,
Abaji,Yaba,Nagun,905102.0,"Federal Capital Territory, Abaji, Yaba, Nagun",,,
Abaji,Yaba,Nassarawa,905102.0,"Federal Capital Territory, Abaji, Yaba, Nassarawa",,,
Abaji,Yaba,Nowog,905102.0,"Federal Capital Territory, Abaji, Yaba, Nowog",,,
Abaji,Yaba,Nyembo,905102.0,"Federal Capital Territory, Abaji, Yaba, Nyembo",,,
Abaji,Yaba,Pako Base,905102.0,"Federal Capital Territory, Abaji, Yaba, Pako Base",,,
Abaji,Yaba,Panagu,905102.0,"Federal Capital Territory, Abaji, Yaba, Panagu",,,
Abaji,Yaba,Pandaji,905102.0,"Federal Capital Territory, Abaji, Yaba, Pandaji",,,
Abaji,Yaba,Pankuru,905102.0,"Federal Capital Territory, Abaji, Yaba, Pankuru",,,
Abaji,Yaba,Panpari,905102.0,"Federal Capital Territory, Abaji, Yaba, Panpari",,,
Abaji,Yaba,Piowe,905102.0,"Federal Capital Territory, Abaji, Yaba, Piowe",,,
Abaji,Yaba,Sabongida,905102.0,"Federal Capital Territory, Abaji, Yaba, Sabongida",,,
Abaji,Yaba,Sarowo-Abdu,905102.0,"Federal Capital Territory, Abaji, Yaba, Sarowo-Abdu",,,
Abaji,Yaba,Selifulyu,905102.0,"Federal Capital Territory, Abaji, Yaba, Selifulyu",,,
Abaji,Yaba,Shadad,905102.0,"Federal Capital Territory, Abaji, Yaba, Shadad",,,
Abaji,Yaba,Soitan,905102.0,"Federal Capital Territory, Abaji, Yaba, Soitan",,,
Abaji,Yaba,Takpeshi,905102.0,"Federal Capital Territory, Abaji, Yaba, Takpeshi",,,
Abaji,Yaba,Talpa,905102.0,"Federal Capital Territory, Abaji, Yaba, Talpa",,,
Abaji,Yaba,Tanaga,905102.0,"Federal Capital Territory, Abaji, Yaba, Tanaga",,,
Abaji,Yaba,Wapa,905102.0,"Federal Capital Territory, Abaji, Yaba, Wapa",,,
Abaji,Yaba,Yelwa,905102.0,"Federal Capital Territory, Abaji, Yaba, Yelwa",,,
Abaji,Yaba,Yelwa Gawu,905102.0,"Federal Capital Territory, Abaji, Yaba, Yelwa Gawu",,,
Abaji,Yaba,Zuwa,905102.0,"Federal Capital Territory, Abaji, Yaba, Zuwa",,,
Bwari,Bwari,Bwari,901101.0,"Federal Capital Territory, Bwari, Bwari, Bwari",9.2798754,7.3821688,"Bwari, Federal Capital Territory, Nigeria"
Bwari,Bwari,Bwari,901001.0,"Federal Capital Territory, Bwari, Bwari, Bwari",9.2798754,7.3821688,"Bwari, Federal Capital Territory, Nigeria"
Bwari,Bwari,Kubwa,901002.0,"Federal Capital Territory, Bwari, Bwari, Kubwa",9.1945295,7.435870225603642,"Kubwa Abuja Reservoir, Dam Camp, Bwari, Federal Capital Territory, Nigeria"
Gwagwalada,Gwagwalada,Agota,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Agota",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Akwayi,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Akwayi",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Akyakyata,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Akyakyata",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Alu wamo,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Alu wamo",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Anguwar Hausawa,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Anguwar Hausawa",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Anguwar Sarki,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Anguwar Sarki",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Atopi,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Atopi",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Auguwar-Madaki,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Auguwar-Madaki",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Bargada Bassa,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Bargada Bassa",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Basan Zuba,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Basan Zuba",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Bassa,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Bassa",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Biyu,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Biyu",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Boka,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Boka",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Chaboda,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Chaboda",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Chitumu,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Chitumu",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Chzako,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Chzako",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Dabagayi,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Dabagayi",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Dada,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Dada",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Dada Gongo,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Dada Gongo",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Dadabiri,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Dadabiri",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Damin Kara,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Damin Kara",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Dawaki,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Dawaki",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Didan Tujura,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Didan Tujura",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Diko,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Diko",9.2731775,7.2085038,"BHC Diko, B, Iddah, Suleja, Niger, Nigeria"
Gwagwalada,Gwagwalada,Dikwa Gwari,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Dikwa Gwari",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Dikwa Kotwa,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Dikwa Kotwa",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Dobi,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Dobi",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Doni,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Doni",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Doruwa,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Doruwa",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Eabodo,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Eabodo",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Garin Godoso,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Garin Godoso",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Gbadolo,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Gbadolo",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Gerin Angulu,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Gerin Angulu",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Gidan Ango,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Gidan Ango",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Gidan Bala,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Gidan Bala",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Gidan Dandu,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Gidan Dandu",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Gidan Gade,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Gidan Gade",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Gidan Golo,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Gidan Golo",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Gidan Yaro,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Gidan Yaro",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Goi,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Goi",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Goi Sabo,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Goi Sabo",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Gongo,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Gongo",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Gulupe,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Gulupe",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Gurebare,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Gurebare",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Gurfa Gongo,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Gurfa Gongo",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Gurfata,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Gurfata",9.128056,7.061111,"Gurfata, Gwagwalada, Federal Capital Territory, Nigeria"
Gwagwalada,Gwagwalada,Gurfata Sabo,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Gurfata Sabo",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Gwako,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Gwako",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Gwale,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Gwale",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Gwari,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Gwari",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Gwaywalada,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Gwaywalada",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Gyabiri,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Gyabiri",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Hanagada Abdu,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Hanagada Abdu",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Hanagada Bassa,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Hanagada Bassa",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Ibbo,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Ibbo",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Ibwa,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Ibwa",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Ibwa Sarki,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Ibwa Sarki",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Ikwa,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Ikwa",9.091944,7.208333,"ikwa, Gwagwalada, Federal Capital Territory, Nigeria"
Gwagwalada,Gwagwalada,Isom Bassa,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Isom Bassa",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Isom Fulani,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Isom Fulani",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Jalita Gongo,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Jalita Gongo",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Jigodo I,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Jigodo I",9.227778,7.067778,"Jigbodo, Gwagwalada, Federal Capital Territory, Nigeria"
Gwagwalada,Gwagwalada,Jiwape,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Jiwape",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Kaburufi,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Kaburufi",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Kace Bassa,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Kace Bassa",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Kace Sabo,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Kace Sabo",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Kace Sarki,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Kace Sarki",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Kaida Bassa,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Kaida Bassa",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Kaida Gwari,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Kaida Gwari",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Kaida Sabo,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Kaida Sabo",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Kalangu,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Kalangu",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Kasanki,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Kasanki",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Kpatawuro,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Kpatawuro",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Kutabwche,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Kutabwche",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Kutunku,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Kutunku",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Kuturpe,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Kuturpe",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Kwalikuzi,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Kwalikuzi",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Lafiya,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Lafiya",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Ledi,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Ledi",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Ledi Sabo,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Ledi Sabo",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Madaki Abuche,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Madaki Abuche",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Maikaraya,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Maikaraya",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Maje Bassa,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Maje Bassa",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Maje Tsoho,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Maje Tsoho",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Makama,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Makama",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Momo Sabo,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Momo Sabo",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Pabeyi,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Pabeyi",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Pagada,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Pagada",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Pagena I,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Pagena I",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Paiken Korce,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Paiken Korce",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Paiko,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Paiko",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Pajana II,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Pajana II",9.2731775,7.2085038,
Gwagwalada,Gwagwalada,Pako,902101.0,"Federal Capital Territory, Gwagwalada, Gwagwalada, Pako",9.2731775,7.2085038,
